platform,title,location,description,contactPhone,startDate,endDate,photoUrl,eventUrl,contactEmail,,
http://www.socalcarculture.com/events.html,Hi-Performance Swap Meet & Car Show,"Veterans Stadium 5000 Lew Davis St., Long Beach",,,8 November 2020 6AM,8 November 2020 1PM,,,,,
http://www.socalcarculture.com/events.html,So-Cal Cycle Swap Meet,"Veterans Stadium 5000 Lew Davis St., Long Beach",,,22 November 2020 7AM,22 November 2020 1PM,,,,,
http://www.socalcarculture.com/events.html,Pomona Swap Meet and Classic Car Show at the Fairplex,"Info, Pomona",,,6 December 2020,6 December 2020,,,,,
http://www.socalcarculture.com/events.html,Hi-Performance Swap Meet & Car Show,"Veterans Stadium 5000 Lew Davis St., Long Beach",,,13 December 2020 6AM,13 December 2020 1PM,,,,,
http://www.socalcarculture.com/events.html,So-Cal Cycle Swap Meet,"Veterans Stadium 5000 Lew Davis St., Long Beach",,,27 December 2020 7AM,27 December 2020 1PM,,,,,
https://directory.dupontregistry.com/explore/?type=event&sort=upcoming,Central Florida Toys For Tots Run ,"2202 33rd St., Orlando, Florida 32839","On Saturday, December 21, 2019, we take to the roads of central Florida for charity! Car owners will drive in support of underprivileged children and arrive their trucks and frunks full of toys! This is a great opportunity to make a meaningful difference in the lives of children in need this holiday season.
Our morning will start at a soon to be announced location for check-in followed by a quick driver's meeting. We will then head off on a fun drive through some scenic roads of central Florida ending at Lamborghini Orlando where each participant, greeted by Marines, will individually drop off their donations into giant toy boxes. The event will conclude at Lamborghini Orlando with a complimentary lunch provided by Fields Motorcars Orlando.
Last year, over 75 cars joined and thousands of toys were donated to charity. Let's set a new record this year! This is a special event and not open to spectators. Advanced registration is required to participate. Space is limited so please register early!!! We require a $50 donation and $50 of unwrapped toys in your trunk or frunk to participate.
Hosted by Dream Cars 4 Kids and Fields Motorcars Orlando
Sponsored by: Orlando Magic, Jonathan Springer at Mainframe Real Estate, Window Tint Z, Delores Jewelers, Invisible Car Bras, Dayas Collision Specialist, Dupont Registry, DSWOrlando, Carbon Wraps (Decal Provider), Assured Partners Insurance, Scotty Home Loans - FBC Mortgage, Maranello Autosports, Orlando Style Magazine (Photography Coverage), Absolute Wheel Repair
Dream Cars 4 Kids is officially recognized, and authorized by the USMC to operate and collect on behalf of Toys for Tots.
For sponsorship info email: info@dreamcars4kids.org",,Dec 21 2019 8:00AM,Dec 21 2019 2:00PM,https://directory.dupontregistry.com/wp-content/uploads/2019/11/toysfortotsrally.jpg,https://directory.dupontregistry.com/listing/central-florida-toys-for-tots-run/,mailto:info@dreamcars4kids.org,,
https://directory.dupontregistry.com/explore/?type=event&sort=upcoming,duPont REGISTRY Live at The Tampa Auto Show,"333 South Franklin Street, Tampa, FL 33602, USA","New cars, trucks and SUVs will fill the Tampa Convention Center for the 2020-Model Tampa Bay New Car + Truck Show! November 15-17, 2019.",813-274-8511,Nov 15 2019 12:00PM,Nov 17 2019 6:00PM,https://directory.dupontregistry.com/wp-content/uploads/2019/11/54407611_2774501195909982_3279989605385895936_n.png,https://directory.dupontregistry.com/listing/dupont-registry-live-at-the-tampa-auto-show/,,,
https://directory.dupontregistry.com/explore/?type=event&sort=upcoming,Central California Auto Show,"848 M Street, Fresno, CA, USA","Central California automotive dealers are coming together again to showcase an automotive empire! One stop is all it takes to view over 19 different brands of vehicles! Whether you’re in the market for a new ride, interested in the latest technology or you just love cars the Central California  Auto Show is where you want to be!
Those attending are invited to not only explore these new rides but also test drive 25 different vehicles from 8 different brands right here at the show! Test Drive and evaluate the newest features with Chevrolet, Toyota, Ford, Chrysler, Dodge, FIAT, Jeep and Ram! This is your opportunity to check out the latest rides without the pressure of a salesperson!",,Nov 15 2019 10:00AM,Nov 17 2019 5:00PM,https://directory.dupontregistry.com/wp-content/uploads/2019/06/fresno-header.png,https://directory.dupontregistry.com/listing/central-california-auto-show/,mailto:info@motortrendautoshows.com,,
https://directory.dupontregistry.com/explore/?type=event&sort=upcoming,26th Annual Ronald McDonald House Collector Car Drawing,"9161 Randall Way, Madera, CA, USA","2019 marks the 26th year Ronald McDonald House Charities of the Central Valley has conducted a Collector Car Drawing. Each year our drawings get better and better. This year we are giving away three amazing cars, a 2019 Callaway Corvette Z06, an incredible 1967 Corvette Sting Ray, and a Backdraft RT3 Cobra Roadster.
The Annual Collector Car Drawing is our biggest fundraiser every year.  Without it, we would not be able to keep our doors open day after day to provide a home away from home for families while their children are being treated in a local hospital.  YOUR SUPPORT IS INSTRUMENTAL TO THE SUCCESS OF OUR ORGANIZATION!
This year we have 3 cars to choose from:
2019 Callaway Corvette Z06
1967 Corvette Sting Ray 427 Convertible
2019 Backdraft Racing RT3 Cobra Roadster",559-447-6300,Nov 15 2019 5:00PM,Nov 15 2019 5:00PM,https://directory.dupontregistry.com/wp-content/uploads/2019/04/1796990_596840647036400_1693725187_o.jpg,https://directory.dupontregistry.com/listing/26th-annual-ronald-mcdonald-house-collector-car-drawing/,mailto:david@rmhccv.org,,
https://directory.dupontregistry.com/explore/?type=event&sort=upcoming,duPont REGISTRY Cars & Coffee,"3051 Tech Dr, Saint Petersburg, Florida 33716, United States","duPont REGISTRY Cars and Coffee is a free monthly informal gathering of Tampa Bay's classic, luxury and exotic car enthusiasts held the 3rd Saturday morning of each month from 7 am to 9 am at the duPont REGISTRY headquarters.* Cars & Coffee is FREE to all and appropriate for car fanatics of all ages. Want to show off your vehicle? We suggest arriving before 7 am to get a good parking spot! This concept was brought to life locally by duPont REGISTRY's publisher Thomas L. duPont in June 2005 and has evolved into a perfect event for all types of car enthusiasts.",727-573-9339,Nov 16 2019 6:00AM,Nov 16 2019 9:00AM,https://directory.dupontregistry.com/wp-content/uploads/2018/05/sitemgr_photo_123.jpg,https://directory.dupontregistry.com/listing/dupont-registry-cars-coffee/,mailto:ejones@dupontregistry.com,,
https://directory.dupontregistry.com/explore/?type=event&sort=upcoming,Cars and Coffee After Party at Dimmitt Aston Martin,"3255 Gandy Boulevard, Pinellas Park, FL, USA","Come join us and other auto enthusiasts for a light breakfast and–of course–an incredible collection of exotic, vintage, and high-performance cars.
The party starts at 8am in the Aston Martin Tampa Bay showroom. Enjoy a light breakfast of bagels and doughnuts with some of the best coffee in Tampa Bay before meandering to enjoy the lineup of amazing vehicles.",(727) 608-5755,Nov 16 2019 8:00AM,Nov 16 2019 10:00AM,https://directory.dupontregistry.com/wp-content/uploads/2019/07/Dimmitt-Cars-And-Coffee-UltraLux-Aston-Martin-02.jpg,https://directory.dupontregistry.com/listing/cars-and-coffee-after-party-at-dimmitt-aston-martin/,,,
https://directory.dupontregistry.com/explore/?type=event&sort=upcoming,Exotics & Espresso @ Prestige Imports,"14800 Biscayne Boulevard, North Miami, FL, USA","Don’t forget to mark your calendars for Exotics & Espresso! Come support our local Autism community alongside of @autos4autism! Enjoy your Saturday morning with none other than some of Miami’s wildest rides, coffee, and (RWD) donuts!",(855) 231-9537,Nov 16 2019 10:00AM,Nov 16 2019 1:00PM,https://directory.dupontregistry.com/wp-content/uploads/2019/05/exoticsandespresso3.jpg,https://directory.dupontregistry.com/listing/exotics-espresso/,,,
https://directory.dupontregistry.com/explore/?type=event&sort=upcoming,Charlotte Auto Show,"501 South College Street, Charlotte, NC, USA","The Charlotte Auto Show is proud to have become the Carolina's leading automotive event. This is our 26th year and every year we set the bar higher to create a family show that is entertaining, focusing on the automotive selection process. The 2018 show will fill the Charlotte Convention Center with nearly 280,000 square feet of exhibits and features. It is our goal to present to the Show attendees a window to the automotive world that encompasses every automotive interest.",(704) 364-1078,Nov 21 2019 12:00PM,Nov 24 2019 6:00PM,https://directory.dupontregistry.com/wp-content/uploads/2019/06/charlotte-cover.jpg,https://directory.dupontregistry.com/listing/charlotte-auto-show/,mailto:marissa@charlotteautoshow.com,,
https://directory.dupontregistry.com/explore/?type=event&sort=upcoming,San Antonio Auto Show,"900 East Market Street, San Antonio, TX, USA","The San Antonio Auto and Truck Show (SAATS), produced by the SA Auto Dealers (SADA), is a preeminent automotive event, bringing all things automotive to South Texas each November.  Dubbed “the largest showroom in South Texas”, Show visitors may shop and compare all makes and models of cars and light trucks, under one roof. The SAATS Celebrated their 50th anniversary in 2018, offering up exciting automotive manufacturer displays of the newest model vehicles and the latest, cutting-edge technologies every year. Visitors can experience the most current, test drive new vehicles, meet celebrities and experience some of the most exotic vehicles on the planet!",(210) 732-9647,Nov 21 2019 12:00AM,Nov 24 2019 11:59PM,https://directory.dupontregistry.com/wp-content/uploads/2019/06/san-antonio-cover.jpg,https://directory.dupontregistry.com/listing/san-antonio-auto-show/,mailto:contactus@saautodealers.com,,
https://directory.dupontregistry.com/explore/?type=event&sort=upcoming,"Wheels, Watches, & Whiskey - Dimmitt Automotive Group","3333 Gandy Boulevard, Pinellas Park, FL, USA","Enjoy a fabulous tasting of 80 bottles of fine wines and spirits, fine watch display, BEST OF SHOW WINE  & BEST OF SHOW SPIRIT AWARD presentation and more. Attendees are asked to bring a bottle of their favorite wine or spirit so it can be entered into the competition. Attendees will vote for their favorite wine & spirit via ballot and the winners will be presented the trophies that evening!",,Nov 22 2019 6:30PM,Nov 22 2019 9:30PM,https://directory.dupontregistry.com/wp-content/uploads/2019/07/dimmitt-cover.jpg,https://directory.dupontregistry.com/listing/wheels-watches-whiskey-dimmitt/,,,
https://directory.dupontregistry.com/explore/?type=event&sort=upcoming,LA Auto Show 2019,"1201 S Figueroa St, Los Angeles, CA 90015, USA","One of the world's largest auto shows with 1,000 vehicles will return over Thanksgiving week, November 22 - December 1, 2019 at the LA Convention Center. Our show is your one-stop-shop for comparison shopping cars, trucks, SUVs, electric vehicles & more without any sales pressure.
Whether it’s new vehicle shopping, free test drives, experiencing the latest tech or exploring an assortment of customized rides and exotics, there is something for everyone at the show.",(310) 444-1850,Nov 22 2019 9:00AM,Dec 01 2019 8:00PM,https://directory.dupontregistry.com/wp-content/uploads/2018/06/24301325_10155194002282951_8055102909843153119_n.jpg,https://directory.dupontregistry.com/listing/la-auto-show/,mailto:social@laautoshow.com,,
https://directory.dupontregistry.com/explore/?type=event&sort=upcoming,San Francisco Chronicle International Auto Show,"747 Howard St, San Francisco, CA, USA","In 1958, unable to participate in the local domestic auto show, forward-thinking Bay Area import auto dealers decided to create their own exposition. Given the novelty and interest at the time in foreign made cars, the auto dealers’ idea proved to be a good one. For nearly two decades the Import Car Show, the precursor to what is now the International Auto Show, flourished and expanded at Brooks Hall and the Civic Center.
The globalization of the auto industry in the ‘60’s and 70’s marked a new era of automotive production and demand. Therefore, the Import Car Show broadened its scope to include the products of both the domestic and international manufacturers and was renamed the International Auto Show. In 1982, the show moved into its new home at the Moscone Convention Center in downtown San Francisco.
From the onset, the show was a tremendous success and recognized by the auto manufacturers as an integral component to selling their vehicles. Display space was in high demand and that demand required the auto show to expand its footprint.
Fortunately, in 1992, another hall was added to the Moscone Center expanding it to a total of 1.2 million square feet. The additional space allowed exhibitors to construct more elaborate displays to showcase their vehicles and provided spectators with a more spacious and inviting environment in which to view them. It also allowed the San Francisco International Auto Show to grow into what it has become today–the premier auto show in northern California and the only one held regionally that lures the dazzling, high-tech displays from the world’s major manufacturers. It is the second largest auto show in the western United States and the number one exhibition of any kind in northern California.
Now celebrating its 61st year, the International Auto Show, continues to grow. This year’s show, set for November 21-25, will fill the newly remodeled Moscone Center with exhibits in the north and south halls, the new south hall expansion, the Esplanade Ballroom plus the north and south lobby and driveway areas.
The latest in automotive innovation representing the work of the world’s major manufacturers will be on display at the show including the 2019 model vehicles, new introductions, the largest selection of electric, hybrid and alternative fuel vehicles plus the newest driver assist and connectivity technology.
In addition, there will be exotic sports cars, manufacturer Test Drives and special exhibits including an electric vehicle infrastructure display from PG&E, the Academy of Art University Classic Car Collection, and the San Francisco Auto Salon with modified and trend-setting cars. The Show will also include exhibits from the Aston Martin and Ferrari Clubs of America and an auto accessory booth area.
The San Francisco Chronicle 62nd Annual International Auto Show, presented by Golden 1 Credit Union and supported by the California New Car Dealers Association, promises to be the most spectacular ever.",,Nov 28 2019 10:00AM,Dec 02 2019 8:00PM,https://directory.dupontregistry.com/wp-content/uploads/2019/06/sf-header.jpg,https://directory.dupontregistry.com/listing/san-francisco-chronicle-international-auto-show/,,,
https://directory.dupontregistry.com/explore/?type=event&sort=upcoming,Mecum Auctions in Kansas City,"301 West 13th Street, Kansas City, MO, USA","The Mecum Auction Company is the world leader of collector car, vintage and antique motorcycle, and Road Art sales, hosting auctions throughout the United States. The company has been specializing in the sale of collector cars for 29 years, now offering more than 20,000 lots per year and averaging more than one auction each month.
""We've come a long way from our first official auction at the Rockford Airport in 1988,"" notes President Dana Mecum. ""We're really a family business that grew up and got big. Our goal has always been to give Mecum Auction attendees an amazing experience and unite them with an incredible car they will enjoy.""
What started in 1988 with little more than a few helpers around the family dining room table has grown to more than 200-strong when on-site at an event today. The company maintains its close-knit family atmosphere with many team members who have been onboard since Mecum's inception; even Dana's wife Patti and their four sons all play integral roles in the business.
Mecum Auctions is now headquartered in Walworth, Wisconsin, and since 2011 has been ranked No. 1 in the world with number of collector cars offered at auction, No. 1 in the world with number of collector cars sold at auction, No. 1 in the U.S. with number of auction venues, No. 1 in the U.S. in total dollar volume of sales, and is host to the world's largest collector car auction held annually in Kissimmee, Florida.",(262) 275-5050,Dec 05 2019 8:00AM,Dec 07 2019 11:59PM,https://directory.dupontregistry.com/wp-content/uploads/2019/05/mecum-auctions-header.png,https://directory.dupontregistry.com/listing/mecum-auctions-in-kansas-city/,mailto:info@mecum.com,,
https://directory.dupontregistry.com/explore/?type=event&sort=upcoming,Sunset GT Cars & Coffee ,"8630 Sunset Blvd, West Hollywood, CA, USA","You know the drill:
Registration in advance is required fro all Supercar Owners and Spectators.
Spectators and Supercar owners who do not register in advance will be required to do so on their smart phones upon arrival.
As a reminder, Supercar participation in the show is limited to the car brands listed on the registration options. All others will be turned away.
Register Here",(310) 967-7134,Dec 08 2019 9:00AM,Dec 08 2019 11:00AM,https://directory.dupontregistry.com/wp-content/uploads/2019/05/sunsetgt-cover.jpg,https://directory.dupontregistry.com/listing/sunset-gt-cars-coffee-hypercar-takeover-edition/,,,
https://directory.dupontregistry.com/explore/?type=event&sort=upcoming,San Diego GT ,"11455 Sorrento Valley Rd, San Diego, CA 92121, USA","Come join us with your exotic at the O’Gara Service Center now featuring the O’Gara Reserve. Meet fellow owners, enjoy music, and indulge with a variety of food trucks as you explore the most exotic cars in the city.
Please ensure the safety and respect for the community. Drive responsibly.",,Dec 14 2019 8:00AM,Dec 14 2019 10:00AM,https://directory.dupontregistry.com/wp-content/uploads/2019/05/San-Diego-GT-Jan-18-61.jpg,https://directory.dupontregistry.com/listing/san-diego-gt/,mailto:info@sandiegogranturismo.com,,
https://directory.dupontregistry.com/explore/?type=event&sort=upcoming,Festivals of Speed - Ritz-Carlton Orlando,"4012 Central Florida Parkway, Orlando, FL 32837, United States","The Festivals of Speed show field has become known for its unique diversity, showcasing both vintage and contemporary vehicles of all makes and models placed for display amongst the splendor and hospitality of the beautiful Ritz-Carlton Orlando, Grande Lakes. Guests will experience automotive designs by Porsche, Ferrari, Rolls-Royce, Lamborghini, Aston-Martin, BMW, Mercedes, McLaren, and more and while enjoying fine wines, exciting culinary offerings, cigar lounge, on site cafes, smooth jazz in the gardens, and luxury brands.
Staged inside an actual aircraft hangar guests will enjoy premium brand open bars serving vibrant craft cocktails with fine wines & unique spirits. In addition, brand ambassadors will be offering samples of rare boutique spirits, including bourbons, scotches & more. For the wine enthusiast, there will be a wide variety of fine wines offered for tasting. Culinary pursuits will include a selection of sumptuous-themed food displays from local well known restaurants and our award winning catering team. Culinary offerings are too much to list but here is an example of the chef attended stations, Asian station, Italian station, Classic American cuisine station, Dessert station and many others. The reception will host a fabulous display of exotic cars, custom motorcycles, race boats, vintage and contemporary aircraft and luxury brands. As for entertainment a live band will play throughout the evening.",(407) 206-2400,Dec 15 2019 10:00AM,Dec 15 2019 10:00AM,https://directory.dupontregistry.com/wp-content/uploads/2018/06/Festivals-of-speed-orlando.png,https://directory.dupontregistry.com/listing/festivals-of-speed-ritz-carlton-orlando/,mailto:joe@festivalsofspeed.com,,
